,Model-FileName,TAKE_PROFIT,STOP_LOSS,MAX_HOLDING_TIME,FinalValue,Profit,ROI,Nbr_wins,best_win,worst_loss
0,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,180,618.8849967553319,68.88499675533194,12.524544864605808,0,642.0533566809714,567.4098320323594
1,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,180,605.3715403052288,55.37154030522879,10.067552782768873,0,650.8907167589049,597.0534217376444
2,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,1440,534.0373946579452,-15.962605342054758,-2.902291880373592,0,577.1900511710037,533.4994908415398
3,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,1440,584.9535126680732,34.953512668073245,6.355184121467862,0,608.0076797414338,559.3784522281273
4,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,180,526.6585194943876,-23.341480505612367,-4.243905546474975,0,619.4080760592708,510.8511509126274
5,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,180,529.5165793670345,-20.48342063296548,-3.7242582969028137,0,595.6212410369359,530.909876264753
6,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,1440,526.6585194943876,-23.341480505612367,-4.243905546474975,0,619.4080760592708,510.8511509126274
7,/UltimeTradingBot/Data/IS_HIGH/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,1440,529.5164497598297,-20.483550240170302,-3.724281861849146,0,595.623013646894,530.9116488747112
8,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,1.7,15,180,524.8121255906967,-25.18787440930328,-4.579613528964232,0,646.1851131810532,563.8059787893441
9,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,2.7,15,180,640.7471025428902,90.74710254289016,16.499473189616392,0,649.426029759257,569.3381635346475
10,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,1.7,15,1440,520.8584312526256,-29.14156874737444,-5.29846704497717,0,562.8260105501449,527.7481352850235
11,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,2.7,15,1440,519.9859764921005,-30.014023507899537,-5.457095183254461,0,562.960311688174,516.386937064754
12,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,1.7,1,180,411.0135811222793,-138.98641887772067,-25.2702579777674,0,563.156713838566,443.7072296394354
13,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,2.7,1,180,477.57118815235856,-72.42881184764144,-13.168874881389351,0,555.9073263844039,504.2199608173965
14,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,1.7,1,1440,407.1311541259921,-142.8688458740079,-25.97615379527416,0,562.1458058529101,466.7358164052812
15,/UltimeTradingBot/Data/IS_CLOSE/TP270.0_MHT40min_Model_Re1.h5,2.7,1,1440,471.247673678169,-78.75232632183099,-14.318604785787452,0,557.781876114213,506.2736037921124
16,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,1.7,15,180,571.3890152219658,21.389015221965792,3.8889118585392346,0,632.6313787465841,565.664608557795
17,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,2.7,15,180,597.9916886671232,47.99168866712319,8.725761575840579,0,656.5347937235491,601.7536472439011
18,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,1.7,15,1440,610.5280333315893,60.52803333158931,11.005096969379876,0,638.290602294088,565.664608557795
19,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,2.7,15,1440,595.5325162625755,45.53251626257554,8.27863932046828,0,662.193299001371,598.180849024186
20,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,1.7,1,180,579.4074017642404,29.407401764240376,5.346800320770977,0,632.4361533658451,564.9810642506967
21,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,2.7,1,180,615.8712649140443,65.87126491404433,11.976593620735333,0,641.2938566560204,592.3367753476363
22,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,1.7,1,1440,579.4074017642404,29.407401764240376,5.346800320770977,0,632.4361533658451,564.9810642506967
23,/UltimeTradingBot/Data/IS_CLOSE/tp133_w33_max33min_ModelModel_Re1.h5,2.7,1,1440,615.2961235387988,65.29612353879884,11.872022461599787,0,640.7187152807749,592.3367753476363
24,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,1.7,15,180,512.904058540269,-37.095941459730966,-6.744716629041994,0,548.4444438914027,512.904058540269
25,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,2.7,15,180,524.9286659686825,-25.07133403131752,-4.558424369330458,0,561.8247074284134,524.9286659686825
26,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,1.7,15,1440,512.904058540269,-37.095941459730966,-6.744716629041994,0,548.4444438914027,512.904058540269
27,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,2.7,15,1440,524.9286659686825,-25.07133403131752,-4.558424369330458,0,561.8247074284134,524.9286659686825
28,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,1.7,1,180,550.9525624717268,0.9525624717267648,0.1731931766775936,0,550.9525624717268,520.955412635147
29,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,2.7,1,180,572.837392813224,22.837392813224028,4.1522532387680045,0,570.4334840863861,532.9800200635605
30,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,1.7,1,1440,550.9525624717268,0.9525624717267648,0.1731931766775936,0,550.9525624717268,520.955412635147
31,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_Model_true_win_model_Re1.h5,2.7,1,1440,572.837392813224,22.837392813224028,4.1522532387680045,0,570.4334840863861,532.9800200635605
32,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,1.7,15,180,608.488138504683,58.48813850468298,10.63420700085145,0,638.0268860686689,612.586726983174
33,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,2.7,15,180,577.5618904069503,27.561890406950283,5.011252801263688,0,616.7101250008104,563.831390558083
34,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,1.7,15,1440,564.1812232416427,14.18122324164267,2.578404225753213,0,598.9214267676754,564.1578826632166
35,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,2.7,15,1440,570.4436381280483,20.44363812804829,3.717025114190599,0,620.8958756399194,565.84283579937
36,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,1.7,1,180,384.1013633980816,-165.89863660191838,-30.16338847307607,0,560.2715903888613,423.3476433243026
37,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,2.7,1,180,414.5612009670165,-135.43879903298352,-24.625236187815187,0,559.891746884078,416.94908658578896
38,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,1.7,1,1440,365.6005095058799,-184.39949049412007,-33.527180089840016,0,555.3296680120012,407.712731647019
39,/UltimeTradingBot/Data/IS_CLOSE/tp130_w25_max25min_ModelModel_Re1.h5,2.7,1,1440,414.166680433012,-135.83331956698805,-24.696967193997825,0,560.5660304248981,415.5400851189504
40,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,1.7,15,180,505.1179985267031,-44.882001473296896,-8.1603639042358,0,556.304291638796,513.1151123159962
41,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,2.7,15,180,505.1155075818213,-44.88449241817875,-8.160816803305227,0,556.304291638796,513.1151123159962
42,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,1.7,15,1440,505.1179985267031,-44.882001473296896,-8.1603639042358,0,556.304291638796,513.1151123159962
43,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,2.7,15,1440,505.1155075818213,-44.88449241817875,-8.160816803305227,0,556.304291638796,513.1151123159962
44,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,1.7,1,180,542.8252202842542,-7.174779715745785,-1.30450540286287,0,562.2898849837457,533.890534952251
45,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,2.7,1,180,531.2509263508904,-18.74907364910962,-3.4089224816562944,0,562.6825485338363,533.890534952251
46,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,1.7,1,1440,542.8252202842542,-7.174779715745785,-1.30450540286287,0,562.2898849837457,533.890534952251
47,/UltimeTradingBot/Data/IS_CLOSE/tp299_w99_max99min_ModelModel_Re1.h5,2.7,1,1440,531.2509263508904,-18.74907364910962,-3.4089224816562944,0,562.6825485338363,533.890534952251
48,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,1.7,15,180,552.0234583912345,2.0234583912344988,0.3679015256789997,0,631.1837349366195,574.1994552485946
49,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,2.7,15,180,526.1600885501562,-23.83991144984384,-4.334529354517062,0,620.5638396146325,565.7825915244532
50,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,1.7,15,1440,544.1121927735152,-5.887807226484824,-1.0705104048154226,0,553.0850218295905,538.406138302353
51,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,2.7,15,1440,504.6693553893141,-45.33064461068591,-8.241935383761074,0,560.2370186657954,512.3205303240399
52,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,1.7,1,180,390.2286956345636,-159.77130436543638,-29.04932806644297,0,563.5094452421771,421.3691907797437
53,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,2.7,1,180,448.6411286675432,-101.35887133245684,-18.428885696810333,0,558.064230537444,474.5396126169633
54,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,1.7,1,1440,379.6177371867968,-170.38226281320323,-30.978593238764223,0,552.8984867944101,410.7582323319768
55,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re13.h5,2.7,1,1440,462.91045440487005,-87.08954559512995,-15.834462835478172,0,556.9408560965012,495.3943571896045
56,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,1.7,15,180,590.2892250188263,40.2892250188263,7.3253136397866,0,598.225591030104,553.0952504257718
57,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,2.7,15,180,610.9169332161866,60.91693321618664,11.07580603930666,0,618.2321787098759,553.0952504257718
58,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,1.7,15,1440,555.0805399999224,5.080539999922394,0.9237345454404352,0,590.978577531518,553.0952504257718
59,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,2.7,15,1440,601.9274564173952,51.927456417395206,9.441355712253674,0,613.3066560700507,553.0952504257718
60,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,1.7,1,180,607.6707468709881,57.67074687098807,10.485590340179648,0,614.9212294903477,588.0896087638746
61,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,2.7,1,180,613.0111598926511,63.01115989265111,11.456574525936563,0,614.0469338742331,585.9054363391306
62,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,1.7,1,1440,607.6707468709881,57.67074687098807,10.485590340179648,0,614.9212294903477,588.0896087638746
63,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re10.h5,2.7,1,1440,613.0111598926511,63.01115989265111,11.456574525936563,0,614.0469338742331,585.9054363391306
64,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,1.7,15,180,588.9226826758672,38.92268267586724,7.076851395612224,0,628.7998881583435,562.7977177152371
65,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,2.7,15,180,634.0726000612901,84.07260006129013,15.285927283870937,0,641.0233285364069,566.5247601439413
66,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,1.7,15,1440,550.1459040865717,0.1459040865717042,0.0265280157403098,0,633.6927179552971,545.5989233612439
67,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,2.7,15,1440,600.3640417099998,50.36404170999981,9.157098492727238,0,643.2921986183684,572.625371903266
68,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,1.7,1,180,599.8283178178175,49.82831781781749,9.059694148694089,0,611.2716540464141,543.6871896217765
69,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,2.7,1,180,621.245420037399,71.24542003739896,12.953712734072536,0,627.1979054619198,555.9063991298381
70,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,1.7,1,1440,599.8283178178175,49.82831781781749,9.059694148694089,0,611.2716540464141,543.6871896217765
71,/UltimeTradingBot/Data/IS_HIGH/tp330_w33_max33min_ModelModel_Re1.h5,2.7,1,1440,621.245420037399,71.24542003739896,12.953712734072536,0,627.1979054619198,555.9063991298381
72,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,1.7,15,180,557.3483587393096,7.34835873930956,1.336065225329011,0,635.4897311441825,578.3092764247317
73,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,2.7,15,180,603.9136782976339,53.91367829763385,9.802486963206157,0,664.6372314895337,609.8559833993545
74,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,1.7,15,1440,525.961948340506,-24.038051659494045,-4.370554847180736,0,579.1390425345261,533.8430352013216
75,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,2.7,15,1440,532.3787005717726,-17.621299428227417,-3.203872623314076,0,579.1411886972558,547.6357359252298
76,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,1.7,1,180,452.9394566476049,-97.06054335239509,-17.647371518617287,0,588.1799019537502,466.78488698093855
77,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,2.7,1,180,546.9550232365838,-3.04497676341623,-0.5536321388029509,0,616.8725710491499,544.8550006535739
78,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,1.7,1,1440,452.94057412703074,-97.05942587296926,-17.647168340539864,0,588.1810194331761,466.7860044603644
79,/UltimeTradingBot/Data/IS_CLOSE/tp270_w60_max60min_Model_true_win_model_Re1.h5,2.7,1,1440,548.503681773699,-1.496318226301014,-0.2720578593274571,0,618.4212295862651,546.4036591906892
80,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,180,575.853432884954,25.85343288495403,4.700624160900733,0,596.3510785341957,567.6161775714272
81,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,180,566.6416776126686,16.64167761266856,3.025759565939738,0,598.3889457094235,562.2529033839595
82,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,1440,545.179723362724,-4.820276637276038,-0.8764139340501887,0,572.5372365347984,549.2414729518348
83,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,1440,571.7140034614692,21.714003461469247,3.948000629358045,0,579.9527127774442,566.5212371904461
84,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,180,423.28449972015136,-126.71550027984864,-23.039181869063388,0,592.8201684125362,463.2689860238953
85,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,180,504.8910572349736,-45.10894276502637,-8.201625957277523,0,608.7105981056278,535.4718642266042
86,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,1440,433.486868132934,-116.51313186706597,-21.184205794011994,0,592.8201684125362,473.471354436678
87,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,1440,511.2169127265733,-38.7830872734267,-7.05147041335031,0,608.5691122244001,548.1284486612508
88,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,180,542.5524464062355,-7.447553593764496,-1.3541006534117266,0,613.6394711247011,556.6551914366762
89,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,180,558.9716421534961,8.971642153496077,1.631207664272014,0,629.3298416048393,574.5485935146601
90,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,1.7,15,1440,532.0424186870334,-17.957581312966568,-3.26501478417574,0,552.5151172259017,531.398922931353
91,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,2.7,15,1440,537.6126179492046,-12.387382050795395,-2.252251281962799,0,552.5151172259017,541.1017185515476
92,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,180,468.5831607750697,-81.4168392249303,-14.803061677260054,0,584.6122421377006,498.3139363806724
93,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,180,500.1049329065021,-49.89506709349792,-9.071830380635983,0,566.1531786740372,525.1104483386974
94,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,1.7,1,1440,468.58427825449553,-81.41572174550447,-14.80285849918263,0,584.6133596171264,498.3150538600983
95,/UltimeTradingBot/Data/IS_CLOSE/tp215_w40_max40min_Model_true_win_model_Re1.h5,2.7,1,1440,459.9988396895458,-90.00116031045422,-16.363847329173495,0,549.3129916254986,484.2673221428442
96,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,1.7,15,180,589.839538514493,39.83953851449303,7.2435524571805505,0,614.4665272175532,568.98220703414
97,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,2.7,15,180,585.1201711991051,35.12017119910513,6.385485672564569,0,626.4296565637009,569.1258026005817
98,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,1.7,15,1440,537.411991781504,-12.588008218496045,-2.288728766999281,0,551.7155644704023,535.3377448979484
99,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,2.7,15,1440,513.1199003483107,-36.88009965168931,-6.705472663943509,0,551.7155644704023,523.7727959731252
100,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,1.7,1,180,405.807476749962,-144.192523250038,-26.216822409097816,0,574.9369651190835,445.2558909904964
101,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,2.7,1,180,438.04585787365215,-111.95414212634785,-20.35529856842688,0,556.8287257207064,451.34599637968313
102,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,1.7,1,1440,405.8081529199919,-144.19184708000807,-26.216699469092376,0,574.9380825985091,445.2565671605264
103,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re17.h5,2.7,1,1440,445.7619879671279,-104.23801203287212,-18.95236582415857,0,556.829843200132,459.06212647315886
104,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,1.7,15,180,550.0,0.0,0.0,0,550.0,550.0
105,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,2.7,15,180,550.0,0.0,0.0,0,550.0,550.0
106,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,1.7,15,1440,550.0,0.0,0.0,0,550.0,550.0
107,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,2.7,15,1440,550.0,0.0,0.0,0,550.0,550.0
108,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,1.7,1,180,550.0,0.0,0.0,0,550.0,550.0
109,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,2.7,1,180,550.0,0.0,0.0,0,550.0,550.0
110,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,1.7,1,1440,550.0,0.0,0.0,0,550.0,550.0
111,/UltimeTradingBot/Data/IS_CLOSE/tp240_w240_max240min_Model_true_win_model_Re1.h5,2.7,1,1440,550.0,0.0,0.0,0,550.0,550.0
112,/UltimeTradingBot/Data/IS_CLOSE/tp310_w40_max40min_Model_true_win_model_Re15.h5,1.7,15,180,504.3224639640218,-45.67753603597822,-8.30500655199604,0,579.4408162153687,518.8620095666068
